#,Iteration,Response
13,38,1
14,38,1
15,38,5
16,38,5
17,38,1
1,39,1
2,39,2
3,39,1
4,39,1
5,39,3
6,39,4
7,39,2
8,39,2
9,39,1
10,39,1
11,39,3
12,39,1
13,39,1
14,39,1
15,39,5
16,39,5
17,39,1
1,40,1
2,40,1
3,40,1
4,40,1
5,40,3
6,40,3
7,40,2
8,40,2
9,40,1
10,40,1
11,40,3
12,40,1
13,40,1
14,40,1
15,40,5
16,40,5
17,40,1
1,41,1
2,41,2
3,41,1
4,41,1
5,41,3
6,41,4
7,41,2
8,41,2
9,41,1
10,41,1
11,41,3
12,41,1
13,41,1
14,41,1
15,41,5
16,41,5
17,41,1
1,42,1
2,42,2
3,42,1
4,42,1
5,42,3
6,42,4
7,42,2
8,42,2
9,42,1
10,42,1
11,42,3
12,42,1
13,42,1
14,42,1
15,42,5
16,42,5
17,42,1
1,43,1
2,43,2
3,43,1
4,43,1
5,43,3
6,43,4
7,43,2
8,43,2
9,43,1
10,43,1
11,43,3
12,43,1
13,43,1
14,43,1
15,43,5
16,43,5
17,43,1
1,44,1
2,44,2
3,44,1
4,44,1
5,44,4
6,44,3
7,44,2
8,44,2
9,44,1
10,44,1
11,44,3
12,44,1
13,44,1
14,44,1
15,44,5
16,44,5
17,44,1
1,45,1
2,45,1
3,45,1
4,45,1
5,45,3
6,45,3
7,45,2
8,45,2
9,45,1
10,45,1
11,45,2
12,45,1
13,45,1
14,45,1
15,45,5
16,45,5
17,45,1
1,46,1
2,46,2
3,46,1
4,46,1
5,46,3
6,46,3
7,46,2
8,46,2
9,46,1
10,46,1
11,46,3
12,46,1
13,46,1
14,46,1
15,46,5
16,46,5
17,46,1
1,47,1
2,47,2
3,47,1
4,47,1
5,47,3
6,47,4
7,47,2
8,47,2
9,47,1
10,47,1
11,47,3
12,47,1
13,47,1
14,47,1
15,47,5
16,47,5
17,47,1
1,48,1
2,48,2
3,48,1
4,48,1
5,48,3
6,48,4
7,48,2
8,48,2
9,48,1
10,48,1
11,48,3
12,48,1
13,48,1
14,48,1
15,48,5
16,48,5
17,48,1
1,49,1
2,49,1
3,49,1
4,49,1
5,49,3
6,49,3
7,49,2
8,49,2
9,49,1
10,49,1
11,49,3
12,49,1
13,49,1
14,49,1
15,49,5
16,49,5
17,49,1
