#,Iteration,Response
13,38,1
14,38,2
15,38,4
16,38,5
17,38,2
1,39,2
2,39,2
3,39,2
4,39,2
5,39,3
6,39,4
7,39,2
8,39,2
9,39,2
10,39,2
11,39,2
12,39,1
13,39,1
14,39,2
15,39,4
16,39,5
17,39,2
1,40,2
2,40,2
3,40,2
4,40,2
5,40,3
6,40,4
7,40,2
8,40,2
9,40,2
10,40,2
11,40,2
12,40,1
13,40,1
14,40,2
15,40,4
16,40,5
17,40,2
1,41,2
2,41,2
3,41,2
4,41,2
5,41,3
6,41,4
7,41,2
8,41,2
9,41,2
10,41,2
11,41,2
12,41,1
13,41,1
14,41,2
15,41,4
16,41,5
17,41,2
1,42,2
2,42,2
3,42,2
4,42,2
5,42,3
6,42,4
7,42,2
8,42,2
9,42,2
10,42,2
11,42,2
12,42,1
13,42,1
14,42,2
15,42,4
16,42,5
17,42,2
1,43,2
2,43,2
3,43,2
4,43,2
5,43,3
6,43,4
7,43,2
8,43,2
9,43,2
10,43,2
11,43,2
12,43,1
13,43,1
14,43,2
15,43,4
16,43,5
17,43,2
1,44,2
2,44,2
3,44,2
4,44,2
5,44,3
6,44,4
7,44,2
8,44,2
9,44,2
10,44,2
11,44,2
12,44,1
13,44,1
14,44,2
15,44,4
16,44,5
17,44,2
1,45,2
2,45,2
3,45,2
4,45,2
5,45,3
6,45,4
7,45,2
8,45,2
9,45,2
10,45,2
11,45,2
12,45,1
13,45,1
14,45,2
15,45,4
16,45,4
17,45,2
1,46,2
2,46,2
3,46,2
4,46,2
5,46,3
6,46,4
7,46,2
8,46,2
9,46,2
10,46,2
11,46,2
12,46,1
13,46,1
14,46,2
15,46,4
16,46,5
17,46,2
1,47,2
2,47,2
3,47,2
4,47,2
5,47,3
6,47,4
7,47,2
8,47,2
9,47,2
10,47,2
11,47,2
12,47,1
13,47,1
14,47,2
15,47,4
16,47,5
17,47,2
1,48,2
2,48,2
3,48,2
4,48,2
5,48,3
6,48,4
7,48,2
8,48,2
9,48,2
10,48,2
11,48,2
12,48,1
13,48,1
14,48,2
15,48,4
16,48,5
17,48,2
1,49,2
2,49,2
3,49,2
4,49,2
5,49,3
6,49,4
7,49,2
8,49,2
9,49,2
10,49,2
11,49,2
12,49,1
13,49,1
14,49,2
15,49,4
16,49,4
17,49,2
