#,Iteration,Response
25,12,4
26,12,5
27,12,5
28,12,4
29,12,4
30,12,4
31,12,4
1,13,2
2,13,2
3,13,2
4,13,2
5,13,2
6,13,2
7,13,2
8,13,4
9,13,2
10,13,2
11,13,2
12,13,2
13,13,2
14,13,3
15,13,2
16,13,2
17,13,2
18,13,2
19,13,3
20,13,2
21,13,3
22,13,2
23,13,2
24,13,3
25,13,4
26,13,5
27,13,5
28,13,4
29,13,4
30,13,4
31,13,4
1,14,2
2,14,2
3,14,2
4,14,2
5,14,2
6,14,2
7,14,2
8,14,3
9,14,2
10,14,2
11,14,2
12,14,2
13,14,2
14,14,3
15,14,2
16,14,2
17,14,2
18,14,2
19,14,3
20,14,2
21,14,3
22,14,2
23,14,2
24,14,3
25,14,4
26,14,5
27,14,5
28,14,4
29,14,4
30,14,4
31,14,4
1,15,2
2,15,2
3,15,2
4,15,2
5,15,2
6,15,2
7,15,2
8,15,4
9,15,2
10,15,2
11,15,2
12,15,2
13,15,2
14,15,3
15,15,2
16,15,2
17,15,2
18,15,2
19,15,3
20,15,2
21,15,3
22,15,2
23,15,2
24,15,3
25,15,4
26,15,5
27,15,5
28,15,4
29,15,4
30,15,4
31,15,4
1,16,2
2,16,2
3,16,2
4,16,2
5,16,2
6,16,2
7,16,2
8,16,4
9,16,2
10,16,2
11,16,2
12,16,2
13,16,2
14,16,3
15,16,2
16,16,2
17,16,2
18,16,2
19,16,3
20,16,2
21,16,2
22,16,2
23,16,2
24,16,3
25,16,4
26,16,5
27,16,5
28,16,4
29,16,4
30,16,4
31,16,4
1,17,2
2,17,2
3,17,2
4,17,2
5,17,2
6,17,2
7,17,2
8,17,4
9,17,2
10,17,2
11,17,2
12,17,2
13,17,2
14,17,2
15,17,2
16,17,2
17,17,2
18,17,2
19,17,3
20,17,2
21,17,3
22,17,2
23,17,2
24,17,3
25,17,4
26,17,5
27,17,5
28,17,4
29,17,4
30,17,3
31,17,4
1,18,2
2,18,1
3,18,2
4,18,2
5,18,2
6,18,2
7,18,2
8,18,4
9,18,2
10,18,2
11,18,2
12,18,2
13,18,2
14,18,3
15,18,2
16,18,2
17,18,2
18,18,2
19,18,3
20,18,2
21,18,2
22,18,2
23,18,2
24,18,3
25,18,4
26,18,5
27,18,5
28,18,4
29,18,4
30,18,4
31,18,4
1,19,2
2,19,2
3,19,2
4,19,2
5,19,2
6,19,2
7,19,1
8,19,4
9,19,2
10,19,2
11,19,2
12,19,2
13,19,2
14,19,2
15,19,2
16,19,2
17,19,2
18,19,2
19,19,3
20,19,2
21,19,3
22,19,2
23,19,2
24,19,3
25,19,4
26,19,5
27,19,5
28,19,4
29,19,4
30,19,4
31,19,4
